Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
02 JAN 2026,APCL,EQ,ANJANI PORTLAND CEM LTD  ,Listed    ,02 JAN 2026,              10.00,          29374764,            124.75,     3664795556.65      
02 JAN 2026,APCOTEXIND,EQ,APCOTEX INDUSTRIES LIMITE,Listed    ,02 JAN 2026,               2.00,          51844960,            370.85,    19226703416.00
02 JAN 2026,APEX,EQ,APEX FROZEN FOODS LIMITED,Listed    ,02 JAN 2026,              10.00,          31250000,            295.95,     9248437500.00      
02 JAN 2026,APEXECO,SM,APEX ECOTECH LIMITED     ,Listed    ,02 JAN 2026,              10.00,          13185200,            131.00,     1727261200.00   
02 JAN 2026,APLAPOLLO,EQ,APL APOLLO TUBES LTD     ,Listed    ,02 JAN 2026,               2.00,         277636026,           1931.90,   536365038629.40 
02 JAN 2026,APLLTD,EQ,ALEMBIC PHARMA LTD       ,Listed    ,02 JAN 2026,               2.00,         196563124,            835.05,   164140036696.20    
02 JAN 2026,APOLLO,EQ,APOLLO MICRO SYSTEMS LTD ,Listed    ,02 JAN 2026,               1.00,         335674736,            271.90,    91269960718.40    
02 JAN 2026,APOLLOHOSP,EQ,APOLLO HOSPITALS ENTER. L,Listed    ,02 JAN 2026,               5.00,         143784657,           7129.50,  1025112712081.50
02 JAN 2026,APOLLOPIPE,EQ,APOLLO PIPES LIMITED     ,Listed    ,02 JAN 2026,              10.00,          44048206,            289.75,    12762967688.50
02 JAN 2026,APOLLOTYRE,EQ,APOLLO TYRES LTD         ,Listed    ,02 JAN 2026,               1.00,         635100946,            497.25,   315803945398.50
02 JAN 2026,APOLSINHOT,EQ,APOLLO SINDOORI HOTEL LTD,Listed    ,02 JAN 2026,               5.00,           2600400,           1188.00,     3089275200.00
02 JAN 2026,APRAMEYA,SM,APRAMEYA ENGINEERING LTD ,Listed    ,02 JAN 2026,              10.00,          19040000,            302.00,     5750080000.00  
02 JAN 2026,APS,SM,AUSTRALIAN PREM SOLAR I L,Listed    ,02 JAN 2026,              10.00,          20160000,            372.25,     7504560000.00       
02 JAN 2026,APTECHT,EQ,APTECH LIMITED           ,Listed    ,02 JAN 2026,              10.00,          58032675,             94.00,     5456232103.50   
02 JAN 2026,APTUS,EQ,APTUS VALUE HSG FIN I LTD,Listed    ,02 JAN 2026,               2.00,         500722736,            283.80,   142105112476.80     
02 JAN 2026,ARABIAN,SM,ARABIAN PETROLEUM LIMITED,Listed    ,02 JAN 2026,              10.00,          10892000,             73.75,      803285000.00   
02 JAN 2026,ARCHIDPLY,EQ,ARCHIDPLY IND. LTD       ,Listed    ,02 JAN 2026,              10.00,          19865000,             89.40,     1776129650.00 
02 JAN 2026,ARCHIES,EQ,ARCHIES LTD              ,Listed    ,02 JAN 2026,               2.00,          33780000,             18.45,      622565400.00   
02 JAN 2026,ARCIIL,SM,ARC INSULATION & INSU LTD,Listed    ,02 JAN 2026,              10.00,          10297380,             67.00,      689924460.00    
02 JAN 2026,ARE&M,EQ,AMARA RAJA ENERGY MOB LTD,Listed    ,02 JAN 2026,               1.00,         183025364,            928.30,   169902445401.20     
02 JAN 2026,ARENTERP,EQ,RAJDARSHAN INDUSTRIES LTD,Listed    ,02 JAN 2026,              10.00,           3108300,             44.90,      139531587.00  
02 JAN 2026,ARFIN,EQ,ARFIN INDIA LIMITED      ,Listed    ,02 JAN 2026,               1.00,         168722482,             74.80,    12617067203.95     
02 JAN 2026,ARHAM,ST,ARHAM TECHNOLOGIES LTD   ,Listed    ,02 JAN 2026,              10.00,          16920000,            151.50,     2563380000.00     
02 JAN 2026,ARIES,EQ,ARIES AGRO LTD.          ,Listed    ,02 JAN 2026,              10.00,          13004339,            345.45,     4492348907.55     
02 JAN 2026,ARIHANTACA,ST,ARIHANT ACADEMY LIMITED  ,Listed    ,01 JAN 2026,              10.00,           6055200,            499.50,     3024572400.00
02 JAN 2026,ARIHANTCAP,EQ,ARIHANT CAPITAL MKTS LTD ,Listed    ,02 JAN 2026,               1.00,         104612800,             90.55,     9474781296.00
02 JAN 2026,ARIHANTSUP,EQ,ARIHANT SUPERSTRUCT LTD  ,Listed    ,02 JAN 2026,              10.00,          43249991,            343.00,    14834746913.00
02 JAN 2026,ARISINFRA,EQ,ARISINFRA SOLUTIONS LTD  ,Listed    ,02 JAN 2026,               2.00,          81382036,            131.45,    10696854811.85 
02 JAN 2026,ARISTO,SM,ARISTO BIO T AND LIFESC L,Listed    ,01 JAN 2026,              10.00,           6807800,            120.00,      816936000.00    
02 JAN 2026,ARKADE,EQ,ARKADE DEVELOPERS LIMITED,Listed    ,02 JAN 2026,              10.00,         185663617,            137.20,    25474904888.55    
02 JAN 2026,ARMANFIN,EQ,ARMAN FIN SERV LTD       ,Listed    ,02 JAN 2026,              10.00,          10512921,           1520.90,    15989101548.90  
02 JAN 2026,AROGRANITE,EQ,ARO GRANITE IND. LTD.    ,Listed    ,02 JAN 2026,              10.00,          15300000,             32.85,      502911000.00
02 JAN 2026,ARROWGREEN,EQ,ARROW GREENTECH LIMITED  ,Listed    ,02 JAN 2026,              10.00,          15087938,            516.05,     7786130404.90
02 JAN 2026,ARSHIYA,BZ,ARSHIYA LIMITED          ,Listed    ,02 JAN 2026,               2.00,         263475915,              1.25,      329344893.75   
02 JAN 2026,ARSSBL,EQ,ANAND RATHI SH N STK BR L,Listed    ,02 JAN 2026,               5.00,          62725250,            656.45,    41175990362.50    
02 JAN 2026,ARTEMISMED,EQ,ARTEMIS MED SERVICE LTD  ,Listed    ,02 JAN 2026,               1.00,         158200497,            276.15,    43687067246.55
02 JAN 2026,ARTNIRMAN,EQ,ART NIRMAN LIMITED       ,Listed    ,02 JAN 2026,              10.00,          24956000,             46.65,     1164696520.00 
02 JAN 2026,ARUNAYA,SM,ARUNAYA ORGANICS LIMITED ,Listed    ,02 JAN 2026,              10.00,          17538432,             20.00,      350768640.00   
02 JAN 2026,ARVEE,BE,ARVEE LABORATORIES I LTD ,Listed    ,02 JAN 2026,              10.00,          11020000,            199.95,     2203228600.00     
02 JAN 2026,ARVIND,EQ,ARVIND LIMITED           ,Listed    ,02 JAN 2026,              10.00,         262114640,            318.35,    83444195644.00    
02 JAN 2026,ARVINDFASN,EQ,ARVIND FASHIONS LIMITED  ,Listed    ,02 JAN 2026,               4.00,         133590692,            510.55,    68204727800.60
02 JAN 2026,ARVINDPORT,SM,ARVIND PORT AND INFRA LTD,Listed    ,02 JAN 2026,              10.00,          17798300,             41.60,      740409280.00
02 JAN 2026,ARVSMART,EQ,ARVIND SMARTSPACES LTD   ,Listed    ,02 JAN 2026,              10.00,          45866979,            594.30,    27258745619.70  
02 JAN 2026,ASAHIINDIA,EQ,ASAHI INDIA GLASS LIMITED,Listed    ,02 JAN 2026,               1.00,         254927192,            992.10,   252913267183.20
02 JAN 2026,ASAHISONG,EQ,ASAHI SONGWON COLOR LTD  ,Listed    ,02 JAN 2026,              10.00,          11787262,            260.95,     3075886018.90 
02 JAN 2026,ASAL,EQ,AUTOMOTIVE STAMPINGS & AS,Listed    ,02 JAN 2026,              10.00,          15864397,            485.10,     7695818984.70      
02 JAN 2026,ASALCBR,EQ,ASSO ALCOHOLS & BREW LTD ,Listed    ,02 JAN 2026,              10.00,          18979200,            952.30,    18073892160.00   
02 JAN 2026,ASCOM,ST,ASCOM LEASIN & INVEST LTD,Listed    ,02 JAN 2026,              10.00,          11714179,            128.00,     1499414912.00     
02 JAN 2026,ASHALOG,SM,ASHAPURA LOGISTICS LTD   ,Listed    ,01 JAN 2026,              10.00,          13556121,             68.55,      929272094.55   
02 JAN 2026,ASHAPURMIN,EQ,ASHAPURA MINECHEM LTD    ,Listed    ,02 JAN 2026,               2.00,          95526098,            901.00,    86069014298.00
02 JAN 2026,ASHIANA,EQ,ASHIANA HOUSING LTD      ,Listed    ,02 JAN 2026,               2.00,         100524857,            286.00,    28750109102.00   
02 JAN 2026,ASHIMASYN,EQ,ASHIMA LTD               ,Listed    ,02 JAN 2026,              10.00,         191660078,             19.45,     3725871916.30 
02 JAN 2026,ASHOKA,EQ,ASHOKA BUILDCON LTD      ,Listed    ,02 JAN 2026,               5.00,         280723217,            169.35,    47543284031.10    
02 JAN 2026,ASHOKAMET,EQ,ASHOKA METCAST LIMITED   ,Listed    ,02 JAN 2026,              10.00,          24996000,             15.70,      391937280.00 
02 JAN 2026,ASHOKLEY,EQ,ASHOK LEYLAND LTD        ,Listed    ,02 JAN 2026,               1.00,        5873854552,            188.80,  1108866262326.55  
02 JAN 2026,ASHWINI,ST,ASHWINI CONTAINER MOVER L,Listed    ,02 JAN 2026,              10.00,          15000000,            138.10,     2071500000.00   
02 JAN 2026,ASIANENE,EQ,ASIAN ENERGY SERVICES LTD,Listed    ,02 JAN 2026,              10.00,          44774444,            288.10,    12899517316.40  
02 JAN 2026,ASIANHOTNR,EQ,ASIAN HOTELS (NORTH) LTD ,Listed    ,02 JAN 2026,              10.00,          19453229,            324.00,     6302846196.00
02 JAN 2026,ASIANPAINT,EQ,ASIAN PAINTS LIMITED     ,Listed    ,02 JAN 2026,               1.00,         959197790,           2772.60,  2659471792554.00
02 JAN 2026,ASIANTILES,EQ,ASIAN GRANITO IND. LTD.  ,Listed    ,02 JAN 2026,              10.00,         231911649,             76.65,    17776027895.85
02 JAN 2026,ASKAUTOLTD,EQ,ASK AUTOMOTIVE LIMITED   ,Listed    ,02 JAN 2026,               2.00,         197142600,            482.10,    95042447460.00
02 JAN 2026,ASLIND,ST,ASL INDUSTRIES LIMITED   ,Listed    ,01 JAN 2026,              10.00,          10417090,            116.10,     1209424149.00    
02 JAN 2026,ASMS,EQ,BARTRONICS INDIA LIMITED ,Listed    ,02 JAN 2026,               1.00,         304576740,             12.00,     3654920880.00      
02 JAN 2026,ASPINWALL,EQ,ASPINWALL & CO LTD       ,Listed    ,02 JAN 2026,              10.00,           7818288,            241.05,     1884598322.40 
02 JAN 2026,ASPIRE,SM,ASPIRE & INNOVATIVE ADV L,Listed    ,02 JAN 2026,              10.00,          15178000,             16.20,      245883600.00    
02 JAN 2026,ASTEC,EQ,ASTEC LIFESCIENCES LTD   ,Listed    ,02 JAN 2026,              10.00,          22281661,            715.15,    15934729864.15     
02 JAN 2026,ASTERDM,EQ,ASTER DM HEALTHCARE LTD. ,Listed    ,02 JAN 2026,              10.00,         518121029,            613.90,   318074499703.10   
02 JAN 2026,ASTRAL,EQ,ASTRAL LIMITED           ,Listed    ,02 JAN 2026,               1.00,         268650163,           1453.40,   390456146904.20    
02 JAN 2026,ASTRAMICRO,EQ,ASTRA MICROWAVE LTD      ,Listed    ,02 JAN 2026,               2.00,          94945008,            963.35,    91465273456.80
02 JAN 2026,ASTRAZEN,EQ,ASTRAZENECA PHARMA IND LT,Listed    ,02 JAN 2026,               2.00,          25000000,           8601.50,   215037500000.00  
02 JAN 2026,ASTRON,EQ,ASTRON PAPER BORD MIL LTD,Listed    ,02 JAN 2026,              10.00,          46500000,              6.00,      279930000.00    
02 JAN 2026,ATALREAL,EQ,ATAL REALTECH LIMITED    ,Listed    ,02 JAN 2026,               2.00,         111015000,             25.95,     2883059550.00  
02 JAN 2026,ATAM,EQ,ATAM VALVES LIMITED      ,Listed    ,02 JAN 2026,              10.00,          11463000,             82.60,      946614540.00      
02 JAN 2026,ATCENERGY,SM,ATC ENERGIES SYSTEM LTD  ,Listed    ,02 JAN 2026,              10.00,          20388600,             36.60,      746222760.00 
02 JAN 2026,ATGL,EQ,ADANI TOTAL GAS LIMITED  ,Listed    ,02 JAN 2026,               1.00,        1099810083,            587.60,   646248404770.80      
02 JAN 2026,ATHERENERG,EQ,ATHER ENERGY LIMITED     ,Listed    ,02 JAN 2026,               1.00,         381407309,            741.65,   282870730719.85
02 JAN 2026,ATL,EQ,ALLCARGO TERMINALS LTD   ,Listed    ,02 JAN 2026,               2.00,         252060324,             28.20,     7105580533.55       
02 JAN 2026,ATLANTAA,BE,ATLANTAA LIMITED         ,Listed    ,02 JAN 2026,               2.00,          81500000,             44.45,     3622675000.00  
02 JAN 2026,ATLANTAELE,EQ,ATLANTA ELECTRICALS LTD  ,Listed    ,02 JAN 2026,               2.00,          76896625,            907.35,    69772152693.75
02 JAN 2026,ATLASCYCLE,EQ,ATLAS CYCLE (HARYANA) LTD,Listed    ,02 JAN 2026,               5.00,           6503838,            104.40,      678935648.80
02 JAN 2026,ATMASTCO,SM,ATMASTCO LIMITED         ,Listed    ,02 JAN 2026,              10.00,          24734690,            131.95,     3263742345.50  
02 JAN 2026,ATUL,EQ,ATUL LTD                 ,Listed    ,02 JAN 2026,              10.00,          29441755,           6109.50,   179874402172.50      
02 JAN 2026,ATULAUTO,EQ,ATUL AUTO LIMITED        ,Listed    ,02 JAN 2026,               5.00,          27751280,            464.10,    12879369048.00  
02 JAN 2026,AUBANK,EQ,AU SMALL FINANCE BANK LTD,Listed    ,02 JAN 2026,              10.00,         746932077,            999.40,   746483917753.80    
02 JAN 2026,AURIONPRO,EQ,AURIONPRO SOLN LTD       ,Listed    ,02 JAN 2026,              10.00,          55213530,           1086.20,    59972936286.00 
02 JAN 2026,AUROIMPEX,SM,AURO IMPEX & CHEMICALS L ,Listed    ,02 JAN 2026,              10.00,          12200800,             39.25,      478881400.00 
02 JAN 2026,AUROPHARMA,EQ,AUROBINDO PHARMA LTD     ,Listed    ,02 JAN 2026,               1.00,         580801623,           1215.40,   705906292594.20
02 JAN 2026,AURUM,EQ,AURUM PROPTECH LIMITED   ,Listed    ,02 JAN 2026,               5.00,          76115247,            187.10,    14241923866.15     
02 JAN 2026,AUSL,SM,ADITYA ULTRA STEEL LTD   ,Listed    ,31 DEC 2025,              10.00,          24835568,             25.00,      620889200.00      
02 JAN 2026,AUSOMENT,EQ,AUSOM ENTERPRISE LIMITED ,Listed    ,02 JAN 2026,              10.00,          13623552,            110.65,     1507173557.75  
02 JAN 2026,AUTOAXLES,EQ,AUTOMOTIVE AXLES LIMITED ,Listed    ,02 JAN 2026,              10.00,          15111975,           1969.20,    29758501170.00 
02 JAN 2026,AUTOIND,EQ,AUTOLINE INDUSTRIES LTD  ,Listed    ,02 JAN 2026,              10.00,          45375401,             79.35,     3600538069.35   
02 JAN 2026,AVADHSUGAR,EQ,AVADH SUG & ENERGY LTD   ,Listed    ,02 JAN 2026,              10.00,          20018420,            373.60,     7478881712.00
02 JAN 2026,AVALON,EQ,AVALON TECHNOLOGIES LTD  ,Listed    ,02 JAN 2026,               2.00,          66734029,            893.75,    59643538418.75    
02 JAN 2026,AVANTEL,EQ,AVANTEL LIMITED          ,Listed    ,02 JAN 2026,               2.00,         264969520,            157.65,    41777744218.40   
02 JAN 2026,AVANTIFEED,EQ,AVANTI FEEDS LIMITED     ,Listed    ,02 JAN 2026,               1.00,         136245630,            880.25,   119930215807.50
02 JAN 2026,AVG,EQ,AVG LOGISTICS LIMITED    ,Listed    ,02 JAN 2026,              10.00,          15057720,            175.15,     2637359658.00       
02 JAN 2026,AVIANSH,SM,AVI ANSH TEXTILE LIMITED ,Listed    ,02 JAN 2026,              10.00,          13976930,            117.25,     1638795042.50   
02 JAN 2026,AVL,EQ,ADITYA VISION LIMITED    ,Listed    ,02 JAN 2026,               1.00,         129138050,            483.55,    62444704077.50       
02 JAN 2026,AVONMORE,EQ,AVONMORE CAP&MGT SERV LTD,Listed    ,02 JAN 2026,               1.00,         282184741,             18.65,     5262745419.65  
02 JAN 2026,AVPINFRA,SM,AVP INFRACON LIMITED     ,Listed    ,02 JAN 2026,              10.00,          24979200,            119.70,     2990010240.00  
02 JAN 2026,AVROIND,EQ,AVRO INDIA LIMITED       ,Listed    ,02 JAN 2026,              10.00,          13311050,            117.80,     1567775469.00   
02 JAN 2026,AVSL,ST,AVSL INDUSTRIES LIMITED  ,Listed    ,08 DEC 2025,              10.00,           5331120,            126.00,      671721120.00      
02 JAN 2026,AVTNPL,EQ,AVT NATURAL PRODUCTS LTD ,Listed    ,02 JAN 2026,               1.00,         152284000,             67.50,    10280692840.00    
02 JAN 2026,AWFIS,EQ,AWFIS SPACE SOLUTIONS LTD,Listed    ,02 JAN 2026,              10.00,          71509041,            493.90,    35318315349.90     
02 JAN 2026,AWHCL,EQ,ANTONY WASTE HDG CELL LTD,Listed    ,02 JAN 2026,               5.00,          28382100,            492.65,    13982441565.00     
02 JAN 2026,AWL,EQ,AWL AGRI BUSINESS LIMITED,Listed    ,02 JAN 2026,               1.00,        1299678605,            236.25,   307075064003.35       
02 JAN 2026,AXISBANK,EQ,AXIS BANK LIMITED        ,Listed    ,02 JAN 2026,               2.00,        3104488514,           1266.90,  3933076498386.60  
02 JAN 2026,AXISCADES,BE,AXISCADES TECH LTD       ,Listed    ,02 JAN 2026,               5.00,          42517389,           1373.80,    58410389008.20 
02 JAN 2026,AXITA,BE,AXITA COTTON LIMITED     ,Listed    ,02 JAN 2026,               1.00,         347837344,             11.75,     4083610418.55     
02 JAN 2026,AYMSYNTEX,EQ,AYM SYNTEX LIMITED       ,Listed    ,02 JAN 2026,              10.00,          58581091,            170.20,     9971673310.00 
02 JAN 2026,AZAD,EQ,AZAD ENGINEERING LIMITED ,Listed    ,02 JAN 2026,               2.00,          64581743,           1652.80,   106740704830.40      
02 JAN 2026,BABAFP,SM,BABA FOOD PROCESSING     ,Listed    ,02 JAN 2026,              10.00,          16326403,             32.10,      524077536.30    
02 JAN 2026,BAFNAPH,BE,BAFNA PHARMACEUTICALS LTD,Listed    ,02 JAN 2026,              10.00,          23656335,            151.15,     3575655035.25   
02 JAN 2026,BAGDIGITAL,SM,B.A.G.CONVERGENCE LIMITED,Listed    ,02 JAN 2026,              10.00,          21218800,            122.25,     2593998300.00
02 JAN 2026,BAGFILMS,EQ,B.A.G FILMS AND MEDIA LTD,Listed    ,02 JAN 2026,               2.00,         197747749,              6.25,     1239878386.25  
02 JAN 2026,BAHETI,SM,BAHETI RECYCLING IND LTD ,Listed    ,02 JAN 2026,              10.00,          10368530,            609.40,     6318582182.00    
02 JAN 2026,BAIDFIN,EQ,BAID FINSERV LIMITED     ,Listed    ,02 JAN 2026,               2.00,         150085375,             11.05,     1659944247.50   
02 JAN 2026,BAJAJ-AUTO,EQ,BAJAJ AUTO LIMITED       ,Listed    ,02 JAN 2026,              10.00,         279257608,           9502.50,  2653645420020.00
02 JAN 2026,BAJAJCON,EQ,BAJAJ CONSUMER CARE LTD  ,Listed    ,02 JAN 2026,               1.00,         130618321,            267.35,    34920808119.35  
02 JAN 2026,BAJAJELEC,EQ,BAJAJ ELECT.LTD          ,Listed    ,02 JAN 2026,               2.00,         115388440,            479.35,    55311448714.00 
02 JAN 2026,BAJAJFINSV,EQ,BAJAJ FINSERV LTD.       ,Listed    ,02 JAN 2026,               1.00,        1597813220,           2038.40,  3256982467648.00
02 JAN 2026,BAJAJHCARE,EQ,BAJAJ HEALTHCARE LIMITED ,Listed    ,02 JAN 2026,               5.00,          31583252,            418.60,    13220749287.20
02 JAN 2026,BAJAJHFL,EQ,BAJAJ HOUSING FINANCE LTD,Listed    ,02 JAN 2026,              10.00,        8332334619,             96.60,   805070170887.80  
02 JAN 2026,BAJAJHIND,EQ,BAJAJ HINDUSTHAN SUGAR LT,Listed    ,02 JAN 2026,               1.00,        1277359942,             18.70,    23861083716.55 
02 JAN 2026,BAJAJHLDNG,EQ,BAJAJ HOLDINGS & INVS LTD,Listed    ,02 JAN 2026,              10.00,         111293510,          11181.00,  1244372735310.00
