GAIN_LOSS,SECURITY,CLOSE_PRIC,PREV_CL_PR,PERCENT_CG
 ,Nifty 50 Sec., , , 
 , , , , 
G,APSBC 9.15% 2030 STRPP E,    101450.00,    101400.00,0.05
G,KRISHNA DEF AND ALD IND L,       812.65,       812.25,0.05
G,WONDERLA HOLIDAYS LTD.,       527.40,       527.15,0.05
G,SBIAMC - SBILIQETF,      1021.28,      1020.82,0.05
G,ZERODHAAMC - LIQUIDCASE,       112.14,       112.09,0.04
G,SHREE DIGVIJAY CEM CO LTD,        91.02,        90.98,0.04
G,TVS SUPPLY CHAIN SOL L,       114.27,       114.22,0.04
G,AONEAMC - AONELIQUID,      1041.43,      1040.99,0.04
G,ICICIPRAMC - CASHIETF,      1043.99,      1043.55,0.04
G,BFAM - LIQUIDBETF,      1063.68,      1063.24,0.04
G,MIRAEAMC - LIQUIDPLUS,      1066.86,      1066.42,0.04
G,GLAND PHARMA LIMITED,      1715.80,      1715.10,0.04
G,DSPAMC - LIQUIDADD,      1107.52,      1107.07,0.04
G,KOTAKMAMC - KOTAKLIQ,      1085.36,      1084.92,0.04
G,GOI TBILL 91D-29/01/26,        99.40,        99.36,0.04
G,JINDAL PHOTO LIMITED,      1501.30,      1500.70,0.04
G,EDELAMC - ELIQUID,      1013.08,      1012.68,0.04
G,SHRIRAM - LIQUIDSHRI,      1086.46,      1086.04,0.04
G,ANIK INDUSTRIES LTD,        51.80,        51.78,0.04
G,GOI LOAN  7.1% 2034,       103.75,       103.71,0.04
G,NIPPONAMC - LIQGRWBEES,      1022.65,      1022.26,0.04
G,GROWWAMC - GROWWLIQID,       107.31,       107.27,0.04
G,HDFCAMC - HDFCLIQUID,      1042.89,      1042.51,0.04
G,UMIYA BUILDCON LIMITED,        87.62,        87.59,0.03
G,WESTERN CARRIERS (IND) L,       120.17,       120.13,0.03
G,STEEL CITY SECURITIES LTD,        92.15,        92.12,0.03
G,MANALI PETROCHEMICALS LT,        62.88,        62.86,0.03
G,GOI TBILL 364D-20/02/26,        99.15,        99.12,0.03
G,SINTERCOM INDIA LIMITED,        99.87,        99.84,0.03
G,PATIL AUTOMATION LIMITED,       179.00,       178.95,0.03
G,BALAJI AMINES LIMITED,      1110.00,      1109.70,0.03
G,BIRLASLAMC - ABGSEC,       111.19,       111.16,0.03
G,EIMCO ELECON (INDIA) LTD,      1625.30,      1624.90,0.02
G,VIBHOR STEEL TUBES LTD,       136.63,       136.60,0.02
G,ECL 8.88% 2028 SR V,       968.25,       968.04,0.02
G,TEGA INDUSTRIES LIMITED,      1950.20,      1949.80,0.02
G,WESTLIFE FOODWORLD LTD,       538.65,       538.55,0.02
G,HINDWARE HME INOVATON LTD,       272.00,       271.95,0.02
G,THE RUBY MILLS LTD,       223.04,       223.00,0.02
G,HIKAL LIMITED,       226.96,       226.92,0.02
G,TEJAS CARGO INDIA LIMITED,       300.05,       300.00,0.02
G,7.74% TAX FREE NCD,      1165.11,      1164.92,0.02
G,REDTAPE LIMITED,       124.22,       124.20,0.02
G,RELCAPAMC - NETFGILT5Y,        63.59,        63.58,0.02
G,TAX FREE 7.69% SR. IIB,      1116.05,      1115.90,0.01
G,SEC RE NCD 9.65% SR IV,      1043.13,      1043.00,0.01
G,BIRLASOFT LIMITED,       432.05,       432.00,0.01
G,UFLEX LIMITED,       498.60,       498.55,0.01
G,2.50%GOLDBONDS2027SR-IV,     14800.00,     14799.03,0.01
G,AEL 9.3% 2030 SR VII,      1060.31,      1060.25,0.01
G,KAMAT HOTELS (I) LTD,       238.41,       238.40,0.00
G,SEC RE NCD 8.20% SR.III,       990.00,       989.98,0.00
G,SEC RE NCD 10.30% SR.VII,       665.80,       665.79,0.00
G,2.50%GOLDBONDS2027SR-I,     15200.00,     15199.80,0.00
G,ISF 9.75% NCD 2028,     98598.01,     98598.00,0.00
 , , , , 
L,TOURISM FINANCE CORP. OF,        55.24,        69.05,-20.00
L,CUPID LIMITED,       419.95,       524.90,-19.99
L,SEC RE NCD 9.48% SR V,       316.00,       377.00,-16.18
L,SNEHAA ORGANICS LIMITED,        60.35,        70.60,-14.52
L,SEC RE NCD 9.25% SR.VII,       957.65,      1068.00,-10.33
L,VIVIMED LABS LIMITED,        15.12,        16.79,-9.95
L,KIRI INDUSTRIES LIMITED,       616.00,       682.35,-9.72
L,INNOMET ADVANCED MATERI L,        98.50,       107.35,-8.24
L,KONSTELEC ENGINEERS LTD,        47.15,        51.25,-8.00
L,ELDECO HSG & IND LTD.,       926.40,      1000.90,-7.44
L,SEC RE NCD 10.75% SR XI,       950.20,      1025.00,-7.30
L,VIPUL LIMITED,        11.77,        12.66,-7.03
L,OPTIVALUE TEK CONSULT LTD,        81.95,        87.95,-6.82
L,JYOTI GLOBAL PLAST LTD,        42.35,        45.30,-6.51
L,TECIL CHEMICALS,        18.73,        20.00,-6.35
L,ASPINWALL & CO LTD,       241.05,       257.15,-6.26
L,WINNY IMMIGRA & EDU SER L,        71.00,        75.50,-5.96
L,INTEGRATED PERSO SER LTD,       270.00,       287.00,-5.92
L,SERENCD8.84%SRVICIII&IV,       940.00,       998.95,-5.90
L,TUNWAL E-MOTORS LIMITED,        36.05,        38.10,-5.38
L,OWAIS METAL & MINERAL,       256.05,       270.60,-5.38
L,RAJGOR CASTOR DERIVATI L,        20.00,        21.10,-5.21
L,DUCOL ORGS AND COLOURS LT,       151.60,       159.85,-5.16
L,TAPI FRUIT PROCESSING LTD,        68.30,        72.00,-5.14
L,BSL LTD,       147.17,       155.13,-5.13
L,SACHEEROME LIMITED,       376.45,       396.25,-5.00
L,MANAKSIA STEELS LTD,        68.84,        72.46,-5.00
L,SUNDREX OIL COMPANY LTD,        56.10,        59.05,-5.00
L,MARC TECHNOCRATS LIMITED,        53.30,        56.10,-4.99
L,INDO THAI SEC LTD,       267.60,       281.65,-4.99
L,GIRIRAJ CIVIL DEVP LTD,       246.05,       258.95,-4.98
L,DHARA RAIL PROJECTS LTD,       142.20,       149.65,-4.98
L,SHRI KANHA STAINLESS LTD,        26.75,        28.15,-4.97
L,MARINETRANS INDIA LIMITED,        22.05,        23.20,-4.96
L,JEYYAM GLOBAL FOODS LTD,        56.60,        59.55,-4.95
L,AATMAJ HEALTHCARE LIMITED,        24.00,        25.25,-4.95
L,EPW INDIA LIMITED,       108.70,       114.35,-4.94
L,A G UNIVERSAL LIMITED,        65.55,        68.95,-4.93
L,RADICO KHAITAN LTD,      3094.20,      3253.90,-4.91
L,WEALTH - TWCGOLDETF,       131.55,       138.24,-4.84
L,ROCKINGDEALS CIRCU ECO L,       222.35,       233.65,-4.84
L,ANI INTEGRATED SERV LTD.,        80.50,        84.50,-4.73
L,PARAMOUNT DYE TEC LIMITED,        49.45,        51.90,-4.72
L,ONYX BIOTEC LIMITED,        38.20,        40.05,-4.62
L,MANGALAM ALLOYS LIMITED,        47.50,        49.80,-4.62
L,SPUNWEB NONWOVEN LIMITED,       136.40,       142.85,-4.52
L,INDOSOLAR LIMITED,       512.60,       536.50,-4.45
L,RAJDARSHAN INDUSTRIES LTD,        44.89,        46.97,-4.43
L,POLYSIL IRRIGATION SYST L,       284.45,       297.50,-4.39
L,BRAND CONCEPTS LIMITED,       337.70,       353.05,-4.35
L,BALAXI PHARMA LTD,        27.06,        28.29,-4.35
L,MODERN THREADS INDIA LTD,        44.01,        46.00,-4.33
L,PRITIKA ENG COMPO LTD,        78.00,        81.50,-4.29
L,GALAXY MEDICARE LIMITED,        20.85,        21.75,-4.14
L,OSIA HYPER RETAIL LIMITED,        15.58,        16.25,-4.12
L,SAPPHIRE FOODS INDIA LTD,       252.00,       262.70,-4.07
L,VINEET LABORATORIES LTD,        34.41,        35.87,-4.07
L,SHUBHSHREE BIOFUELS ENE L,       379.00,       395.00,-4.05
L,MOXSH OVERSEAS EDUCON LTD,        81.00,        84.40,-4.03
L,SEC RED NCD 8.10% SR.IV,      1006.00,      1048.00,-4.01
L,PURPLE UNITED SALES LTD,       396.45,       412.90,-3.98
L,PROLIFE INDUSTRIES LTD,        70.25,        73.15,-3.96
L,SEMAC CONSTRUCTION LTD,       298.00,       309.80,-3.81
L,SURATWWALA BUS GROUP LTD,        34.32,        35.66,-3.76
L,TRANSTEEL SEATING TECH L,       142.35,       147.85,-3.72
L,CHAMAN METALLICS LIMITED,       118.25,       122.75,-3.67
L,VITAL CHEMTECH LIMITED,        56.65,        58.80,-3.66
L,GRP LIMITED,      1739.80,      1805.70,-3.65
L,2.50%GOLDBONDS2027SR-V,     14645.80,     15200.00,-3.65
L,TRIDHYA TECH LIMITED,        14.55,        15.10,-3.64
L,QUALITY FOILS (INDIA) LTD,        60.85,        63.15,-3.64
L,IBL FINANCE LIMITED,        56.95,        59.10,-3.64
L,INDIABULLS LIMITED,        16.47,        17.09,-3.63
L,WAKEFIT INNOVATIONS LTD,       179.31,       186.03,-3.61
L,SURANI STEEL TUBES LTD.,        57.80,        59.95,-3.59
L,IVALUE INFOSOLUTIONS LTD,       270.65,       280.65,-3.56
L,ALLIED BLEND N DISTILS L,       580.00,       601.15,-3.52
L,NIRAJ ISPAT IND LTD,       201.46,       208.79,-3.51
L,ALLDIGI TECH LIMITED,       836.95,       867.15,-3.48
L,BABA FOOD PROCESSING,        32.10,        33.25,-3.46
L,DIAMINES & CHEMICALS LTD,       263.70,       273.05,-3.42
L,MAHA RASHTRA APEX COPR. L,       104.41,       108.11,-3.42
L,YASH OPTICS & LENS LTD,       118.70,       122.90,-3.42
L,DAR CREDIT & CAPITAL LTD,        44.45,        46.00,-3.37
L,VASA DENTICITY LIMITED,       559.55,       579.00,-3.36
L,KARNATAKA BANK LIMITED,       200.00,       206.92,-3.34
L,DREDGING CORP OF INDIA,       963.95,       997.30,-3.34
L,NEWMALAYALAM STEEL LTD,        30.05,        31.05,-3.22
L,UGRO CAPITAL LIMITED,       176.58,       182.43,-3.21
L,ABM INTERNATIONAL LTD,        42.00,        43.35,-3.11
L,CLEAR SECURED SERVICES L,       129.20,       133.35,-3.11
L,SAMAY PROJECT SERVICES L,        43.70,        45.10,-3.10
L,ARMAN FIN SERV LTD,      1520.90,      1568.70,-3.05
L,CASH UR DRIVE MARKETING L,       132.85,       137.00,-3.03
L,ICDS LTD,        45.22,        46.63,-3.02
L,WAAREE ENERGIES LIMITED,      2866.30,      2955.30,-3.01
L,CALSOFT RS.2.50 PPD UP,         5.16,         5.32,-3.01
L,SAMEERA AGRO AND INFRA L,        12.90,        13.30,-3.01
L,M.V.K. AGRO FOOD PROD LTD,       727.05,       749.55,-3.00
L,SATTVA ENGINEERING CSTN L,        62.10,        64.00,-2.97
L,RULKA ELECTRICALS LIMITED,       106.50,       109.75,-2.96
L,HEADS UP VENTURES LIMITED,         8.86,         9.13,-2.96
L,ANLON TECHNOLOGY SOL LTD,       396.95,       409.00,-2.95
L,ENVIROTECH SYSTEMS LTD,       115.95,       119.40,-2.89
L,UNIPHOS ENTERPRISES LTD,       145.57,       149.90,-2.89
L,AUTHUM INVEST & INFRA LTD,      3045.80,      3136.00,-2.88
L,ESSEN SPECIALITY FILMS L,       175.75,       180.95,-2.87
L,UNSEC RED NCD 10.0% SR. V,       991.00,      1020.00,-2.84
L,MARATHON NXTGEN REALT LTD,       529.15,       544.60,-2.84
L,INFINIUM PHARMACHEM LTD,       218.55,       224.90,-2.82
L,EPACK PREFAB TECHN LTD,       260.90,       268.45,-2.81
L,ANTARCTICA LTD,         1.04,         1.07,-2.80
L,SEC RE NCD 10.03% SR X,       700.20,       720.00,-2.75
L,TANKUP ENGINEERS LIMITED,       710.00,       730.00,-2.74
L,POPULAR VEHICLES N SER L,       118.26,       121.55,-2.71
L,ATLAS CYCLE (HARYANA) LTD,       104.39,       107.27,-2.68
L,AMJ LAND HOLDINGS LIMITED,        51.37,        52.78,-2.67
L,AAKAAR MEDICAL TECHNO LTD,        70.10,        72.00,-2.64
L,BIGBLOC CONSTRUCTION LTD,        73.06,        75.04,-2.64
L,NAKODA GROUP OF IND. LTD,        29.96,        30.77,-2.63
L,BHAGIRADHA CHEM & INDS L,       200.62,       206.04,-2.63
L,SEC RE NCD 9.10% SR III,      1040.00,      1068.00,-2.62
L,GANESH INFRAWORLD LIMITED,       142.00,       145.80,-2.61
L,NURECA LIMITED,       302.70,       310.80,-2.61
L,CYBERMEDIA RS.5 PPD UP,         6.03,         6.19,-2.58
L,FINKURVE FINANCIAL SERV L,        98.58,       101.14,-2.53
L,HI GREEN CARBON LIMITED,       165.60,       169.90,-2.53
L,MICROPRO SOFTWARE SOL L,        19.50,        20.00,-2.50
L,ABHISHEK INTEGRATIONS LTD,        39.00,        40.00,-2.50
L,DIGICONTENT LIMITED,        32.60,        33.43,-2.48
L,UNITED HEAT TRANSFER LTD,        55.10,        56.50,-2.48
L,WELSPUN INV & COMM LTD,      1309.70,      1342.80,-2.46
L,MANGALAM WORLDWIDE LTD,       272.55,       279.35,-2.43
L,PRECOT LIMITED,       385.35,       394.95,-2.43
L,MARKOLINES PAVEMENT TEC L,       157.73,       161.64,-2.42
L,R&B DENIMS LIMITED,       131.63,       134.89,-2.42
L,SPEB ADHESIVES LIMITED,        50.55,        51.80,-2.41
L,THOMAS COOK (INDIA) LTD,       144.98,       148.55,-2.40
L,PRITISH NANDY COMMUNICATI,        26.85,        27.51,-2.40
L,ROCKINGDCE RS.5 PPD UP,        85.90,        88.00,-2.39
L,DURLAX TOP SURFACE LTD,        41.00,        42.00,-2.38
L,SHRADHA INFRAPROJECTS LTD,        37.34,        38.25,-2.38
L,VISHNUSURYA PROJ N INFR L,       176.70,       181.00,-2.38
L,AGRO PHOS INDIA LIMITED,        40.48,        41.46,-2.36
L,DELTA MANUFACTURING LTD,        67.36,        68.99,-2.36
L,DR. LAL PATH LABS LTD.,      1474.20,      1509.80,-2.36
L,ALUWIND INFRA-TECH LTD,        69.35,        71.00,-2.32
L,NIRAJ CEMENT STRUC LTD,        39.24,        40.17,-2.32
L,SANGAM (INDIA) LTD,       480.20,       491.50,-2.30
L,CHENNAI PETROLEUM CORP LT,       827.20,       846.55,-2.29
L,LORDS CHLORO ALKALI LTD,       163.11,       166.91,-2.28
L,ANJANI PORTLAND CEM LTD,       124.76,       127.66,-2.27
L,KN AGRI RESOURCES LIMITED,       199.72,       204.36,-2.27
L,ATC ENERGIES SYSTEM LTD,        36.60,        37.45,-2.27
L,KDDL LIMITED,      2410.00,      2465.60,-2.26
L,RAJ TV NETWORK LTD,        42.25,        43.22,-2.24
L,SHREE TIRUPATI BALAJEE,       698.00,       714.00,-2.24
L,GE VERNOVA T&D INDIA LTD,      3093.70,      3164.50,-2.24
L,RUBICON RESEARCH LIMITED,       661.40,       676.50,-2.23
L,CYBER MEDIA (INDIA) LTD.,        17.14,        17.53,-2.22
L,SUBA HOTELS LIMITED,       140.75,       143.95,-2.22
L,SHREE KARNI FABCOM LTD,       484.00,       495.00,-2.22
L,LAGNAM SPINTEX LIMITED,        73.47,        75.11,-2.18
L,CL EDUCATE LIMITED,        86.17,        88.09,-2.18
L,ART NIRMAN LIMITED,        46.67,        47.70,-2.16
L,GOI LOAN 7.40% 2035,       104.71,       107.00,-2.14
L,VISION INFRA EQUIP SOL L,       251.50,       257.00,-2.14
L,5PAISA CAPITAL LIMITED,       367.80,       375.80,-2.13
L,PARTH ELEC & ENG LTD,       206.50,       210.95,-2.11
L,PFL 9.20% SR III 2028,      1028.00,      1050.00,-2.10
L,JNK INDIA LIMITED,       235.95,       240.97,-2.08
L,ECLERX SERVICES LTD,      4721.50,      4821.70,-2.08
L,BODHI TREE MULTIMEDIA LTD,         8.49,         8.67,-2.08
L,SCL 8.65% 2027 SR II,       948.00,       968.00,-2.07
L,INFOLLION RESEARCH SER L,       382.00,       390.00,-2.05
L,RAJNANDINI METAL LIMITED,         4.78,         4.88,-2.05
L,ATUL AUTO LIMITED,       464.10,       473.80,-2.05
L,ITALIAN EDIBLES LIMITED,        29.00,        29.60,-2.03
L,KNOWLEDGE MARINE & EN W L,      1888.10,      1926.90,-2.01
L,ASTRAZENECA PHARMA IND LT,      8601.50,      8777.50,-2.01
L,SONA MACHINERY LIMITED,        46.50,        47.45,-2.00
L,ANONDITA MEDICARE LIMITED,      1012.25,      1032.90,-2.00
L,ASTRA MICROWAVE LTD,       963.35,       983.00,-2.00
L,NITCO LIMITED,        99.14,       101.16,-2.00
L,DHARIWALCORP LIMITED,       361.00,       368.35,-2.00
L,VIGOR PLAST INDIA LIMITED,        71.55,        73.00,-1.99
L,INDIFRA LIMITED,        14.90,        15.20,-1.97
L,SAR TELEVENTURE LIMITED,       250.95,       256.00,-1.97
L,NEWJAISA TECHNOLOGIES LTD,        27.40,        27.95,-1.97
L,LORENZINI APPARELS LTD,         8.98,         9.16,-1.97
L,UFO MOVIEZ INDIA LTD.,        81.77,        83.40,-1.95
L,PONNIE SUGARS (ERODE) LTD,       263.95,       269.20,-1.95
L,TECHD CYBERSECURITY LTD,       609.00,       621.10,-1.95
L,PRIZOR VIZTECH LIMITED,       294.65,       300.50,-1.95
L,RICO AUTO INDUSTRIES LTD,       135.38,       138.05,-1.93
L,APL APOLLO TUBES LTD,      1931.90,      1970.00,-1.93
L,EXCELSOFT TECHNOLOGIES L,        89.12,        90.87,-1.93
L,CHEMCON SPECIAL CHEM LTD,       208.04,       212.10,-1.91
L,SOLEX ENERGY LIMITED,      1323.60,      1349.40,-1.91
L,JHS SVENDGAARD RETAIL V L,        24.23,        24.70,-1.90
L,GOKALDAS EXPORTS LTD.,       718.20,       732.10,-1.90
L,A2Z INFRA ENGINEERING LTD,        15.53,        15.83,-1.90
L,AURO IMPEX & CHEMICALS L,        39.25,        40.00,-1.88
L,SHREEJI SHIPPING GLOBAL L,       370.00,       377.05,-1.87
L,RAVINDER HEIGHTS LIMITED,        50.96,        51.93,-1.87
L,SERENCD 9.05% SR.VI OPII,      1079.51,      1100.00,-1.86
L,STYLAM INDUSTRIES LIMITED,      2207.80,      2249.60,-1.86
L,CONCORD BIOTECH LIMITED,      1311.50,      1336.30,-1.86
L,PRABHA ENERGY LIMITED,       183.59,       187.06,-1.86
L,LEMON TREE HOTELS LTD,       153.99,       156.89,-1.85
L,METRO BRANDS LIMITED,      1180.10,      1202.30,-1.85
L,NEOGEN CHEMICALS LIMITED,      1154.30,      1176.00,-1.85
L,AKSHARCHEM INDIA LIMITED,       239.07,       243.52,-1.83
L,QUEST LABORATORIES LTD,       109.00,       111.00,-1.80
L,INNOVA CAPTAB LIMITED,       725.15,       738.45,-1.80
L,GODFREY PHILLIPS INDIA LT,      2249.30,      2290.50,-1.80
L,JIND POL INV & FIN CO LTD,      1022.30,      1041.00,-1.80
L,VA TECH WABAG LTD,      1291.60,      1315.20,-1.79
L,AAREY DRUGS & PHARM LTD,        66.34,        67.55,-1.79
L,BERGER PAINTS (I) LTD,       524.10,       533.65,-1.79
L,DHANLAXMI CROP SCIENCE L,        30.20,        30.75,-1.79
L,ORIENT HOTELS LTD,       107.93,       109.89,-1.78
L,CP CAPITAL LIMITED,       113.55,       115.61,-1.78
L,MIDWEST LIMITED,      1711.60,      1742.60,-1.78
L,SHREE RAMA MULTI TECH LTD,        68.00,        69.23,-1.78
L,SHANTI OVERSEAS INDIA LTD,         8.86,         9.02,-1.77
L,INDEF MANUFACTURING LTD,       357.30,       363.75,-1.77
L,RENAISSANCE GLOBAL LTD,       124.46,       126.70,-1.77
L,ORIENT BELL LIMITED,       303.35,       308.80,-1.76
L,UMA CONVERTER LIMITED,        19.65,        20.00,-1.75
L,VST INDUSTRIES LTD,       251.05,       255.50,-1.74
L,EMERALD TYRE MANUF LTD,       104.55,       106.40,-1.74
L,GRAPHISADS LIMITED,        48.05,        48.90,-1.74
L,8.92% SEC RED BOND S3B,      1300.04,      1323.00,-1.74
L,GVPTECH RE.1 PPD UP,         4.54,         4.62,-1.73
L,HFCL LIMITED,        67.73,        68.92,-1.73
L,DHRUV CONSULTANCY SER LTD,        47.25,        48.08,-1.73
L,MAHALAXMI RUBTECH LIMITED,       206.32,       209.94,-1.72
L,SAJ HOTELS LIMITED,        57.00,        58.00,-1.72
L,LAMOSAIC INDIA LIMITED,        34.55,        35.15,-1.71
L,GINNI FILAMENTS LTD,        41.51,        42.23,-1.70
L,APOLLO SINDOORI HOTEL LTD,      1188.00,      1208.60,-1.70
L,BOMBAY DYEING & MFG. CO L,       130.01,       132.26,-1.70
L,PRIME CABLE INDUSTRIES L,        80.90,        82.30,-1.70
L,WOL 3D INDIA LIMITED,       172.05,       175.00,-1.69
L,PRINCE PIPES FITTINGS LTD,       262.70,       267.20,-1.68
L,NETWEB TECH INDIA LTD,      3024.10,      3075.90,-1.68
L,THE WESTERN INDIA PLY LTD,       146.51,       149.01,-1.68
L,GVP INFOTECH LIMITED,         8.81,         8.96,-1.67
L,C.E. INFO SYSTEMS LIMITED,      1701.80,      1730.70,-1.67
L,UNITECH LTD,         5.95,         6.05,-1.65
L,PALASH SECURITIES LTD,       107.23,       109.03,-1.65
L,ARCHIDPLY IND. LTD,        89.41,        90.90,-1.64
L,GANDHAR OIL REFINE IND L,       151.76,       154.28,-1.63
L,DHAMPUR BIO ORGANICS LTD,        80.26,        81.59,-1.63
L,SUNGARNER ENERGIES LTD,       206.60,       210.00,-1.62
L,MAXVOLT ENERGY INDUS L,       484.00,       491.95,-1.62
L,VARDHAMAN ACRYLICS LTD,        38.98,        39.62,-1.62
L,WINDLAS BIOTECH LIMITED,       788.90,       801.70,-1.60
L,CURIS LIFESCIENCES LTD,       123.50,       125.50,-1.59
L,PEARL POLYMERS LTD,        23.02,        23.39,-1.58
L,SPANDANA RS.5 PPD UP,       137.65,       139.85,-1.57
L,KOTYARK INDUSTRIES LTD,       234.70,       238.45,-1.57
L,SHARDA CROPCHEM LTD.,       855.20,       868.85,-1.57
L,SHIVASHRIT FOODS LIMITED,       127.00,       129.00,-1.55
L,TGB BANQUETS&HOTELS LTD,         9.59,         9.74,-1.54
L,SAGARDEEP ALLOYS LIMITED,        27.50,        27.93,-1.54
L,THEJO ENGINEERING LIMITED,      1703.00,      1729.50,-1.53
L,SPML INFRA LIMITED,       187.40,       190.29,-1.52
L,ECOLINE EXIM LIMITED,       130.00,       132.00,-1.52
L,KANPUR PLASTIPACK LIMITED,       176.98,       179.70,-1.51
L,M K PROTEINS LIMITED,         5.96,         6.05,-1.49
L,BLS E-SERVICES LIMITED,       199.35,       202.36,-1.49
L,APOLLO MICRO SYSTEMS LTD,       271.90,       276.00,-1.49
L,SEC RE NCD 10.40% SR.II,       995.00,      1010.00,-1.49
L,MADHUSUDAN MASALA LIMITED,       129.50,       131.45,-1.48
L,RATNAMANI MET & TUB LTD.,      2354.00,      2389.40,-1.48
L,STEEL EXCHANGE INDIA LTD,         9.37,         9.51,-1.47
L,GOLDSTAR POWER LIMITED,         6.70,         6.80,-1.47
L,WALCHANDNAGAR INDUSTRIES,       187.96,       190.76,-1.47
L,WOMANCART LIMITED,       270.10,       274.10,-1.46
L,SAAKSHI MEDTEC N PANELS L,       179.10,       181.75,-1.46
L,STANLEY LIFESTYLES LTD,       191.95,       194.79,-1.46
L,BLUE DART EXPRESS LTD,      5593.50,      5676.00,-1.45
L,CIE AUTOMOTIVE INDIA LTD,       427.75,       434.05,-1.45
L,AEL 9% 2030 SR VI,      1032.00,      1047.00,-1.43
L,VRAJ IRON AND STEEL LTD,       131.72,       133.63,-1.43
L,BAJAJ HEALTHCARE LIMITED,       418.60,       424.65,-1.42
L,LAXMI DENTAL LIMITED,       270.85,       274.75,-1.42
L,RACE ECO CHAIN LIMITED,       140.33,       142.35,-1.42
L,PRECISION CAMSHAFTS LTD.,       169.97,       172.41,-1.42
L,HANDSON GBL MNGMNT LTD,        68.28,        69.26,-1.41
L,MRPL,       151.31,       153.48,-1.41
L,VIKRAN ENGINEERING LTD,        99.17,       100.59,-1.41
L,BAWEJA STUDIOS LIMITED,        42.35,        42.95,-1.40
L,BALAJI PHOSPHATES LIMITED,       141.50,       143.50,-1.39
L,SRG HOUSING FINANCE L,       286.90,       290.95,-1.39
L,EXCEL REALTY N INFRA LTD,         1.42,         1.44,-1.39
L,PULZ ELECTRONICS LIMITED,        31.95,        32.40,-1.39
L,ELECTRONICS MART IND LTD,       105.14,       106.62,-1.39
L,ESFB 11.1% 2031 SR 1,     97625.00,     98999.00,-1.39
L,AARTI DRUGS LTD.,       410.95,       416.65,-1.37
L,PTC INDUSTRIES LIMITED,     18103.00,     18352.00,-1.36
L,DECCAN CEMENTS LIMITED,       730.90,       740.95,-1.36
L,BANSWARA SYNTEX LIMITED,       114.38,       115.95,-1.35
L,ADITYA INFOTECH LIMITED,      1501.40,      1522.00,-1.35
L,GOI LOAN  7.18% 2033,       104.27,       105.70,-1.35
L,MANGAL CREDIT N FINCORP L,       164.80,       167.06,-1.35
L,AEGIS VOPAK TERMINALS LTD,       248.82,       252.22,-1.35
L,BHARAT ROAD NETWORK LTD,        22.12,        22.42,-1.34
L,HITECH CORPORATION LTD,       169.41,       171.70,-1.33
L,INDIGO PAINTS LIMITED,      1171.20,      1187.00,-1.33
L,EPIGRAL LIMITED,      1245.80,      1262.60,-1.33
L,GEM AROMATICS LIMITED,       166.12,       168.36,-1.33
L,PB FINTECH LIMITED,      1781.80,      1805.80,-1.33
L,AWL AGRI BUSINESS LIMITED,       236.27,       239.45,-1.33
L,BARFLEX POLYFILMS LIMITED,        74.60,        75.60,-1.32
L,SHEKHAWATI INDUSTRIES LTD,        18.70,        18.95,-1.32
L,MAHALAXMI FABRIC MILLS LT,        24.70,        25.03,-1.32
L,STAR PAPER MILLS LTD,       165.29,       167.49,-1.31
L,RNFI SERVICES LIMITED,       312.30,       316.45,-1.31
L,PDS LIMITED,       368.80,       373.70,-1.31
L,INDO COUNT INDUSTRIES LTD,       280.10,       283.80,-1.30
L,DIGISPICE TECHNOLOGIES LT,        23.54,        23.85,-1.30
L,SURANA TELECOM AND POW LT,        19.76,        20.02,-1.30
L,GUFIC BIOSCIENCES LTD.,       337.00,       341.40,-1.29
L,STARTECK FINANCE LIMITED,       291.05,       294.85,-1.29
L,DILIGENT MEDIA CORP LTD.,         3.84,         3.89,-1.29
L,MEESHO LIMITED,       179.25,       181.58,-1.28
L,MODIS NAVNIRMAN LTD,       339.05,       343.45,-1.28
L,SEC RE NCD 8.65% SR III,       972.40,       985.00,-1.28
L,APOLLO PIPES LIMITED,       289.75,       293.50,-1.28
L,DILIP BUILDCON LIMITED,       467.85,       473.90,-1.28
L,PASUPATI ACRYLON LIMITED,        51.34,        52.00,-1.27
L,PRATHAM EPC PROJECTS LTD,       148.00,       149.90,-1.27
L,KABRA JEWELS LIMITED,        89.60,        90.75,-1.27
L,ABBOTT INDIA LIMITED,     28125.00,     28485.00,-1.26
L,TECHERA ENGINEER (IND) L,       209.75,       212.40,-1.25
L,YUKEN INDIA LIMITED,       885.10,       896.25,-1.24
L,JAYESH LOGISTICS LIMITED,       162.75,       164.80,-1.24
L,RAGHAV PRODUCTIVITY ENH L,       953.05,       964.95,-1.23
L,NRB BEARING LIMITED,       269.05,       272.40,-1.23
L,INDOCO REMEDIES LTD.,       226.65,       229.47,-1.23
L,NEOCHEM BIO SOLUTIONS LTD,        84.45,        85.50,-1.23
L,THERMAX LTD,      3025.90,      3063.40,-1.22
L,ESAF SMALL FINANCE BANK L,        26.77,        27.10,-1.22
L,BLB LIMITED,        13.80,        13.97,-1.22
L,GUJARAT THEMIS BIOSYN LTD,       435.20,       440.55,-1.21
L,NEPTUNE PETROCHEMICALS L,       199.50,       201.95,-1.21
L,AMD INDUSTRIES LIMITED,        47.29,        47.87,-1.21
L,DELTA AUTOCORP LIMITED,        50.00,        50.60,-1.19
L,R. S. SOFTWARE (INDIA) LI,        50.96,        51.57,-1.18
